Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),url,saved_path,detail_specs_html_path
ASUS Rog Flow Z13 Gz302ea Ru145ws,asus,AMD,Ryzenaimax,395,3.0,128,LPDDR5X,8000,1024,13.4,2560 x 1600,180,AMD,1.2,"70WHrs, 4S1P, 4-cell Li-ion Sạc lại từ 0-50% trong 30 phút",83490000,https://cellphones.com.vn/laptop-asus-rog-flow-z13-gz302ea-ru145ws.html,data/cellphones/raw_htmls\asus_47.html,data/cellphones/detail_htmls\asus_47_specs.html
ASUS Vivobook S16 S5606ca Ri171ws,asus,Intel,Core Ultra 7,255,2.0,16,LPDDR5X,,512,16.0,2880 x 1800,120,Intel,1.5,"75WHrs, 4S1P, 4-cell Li-ion",31410000,https://cellphones.com.vn/laptop-asus-vivobook-s16-s5606ca-ri171ws.html,data/cellphones/raw_htmls\asus_46.html,data/cellphones/detail_htmls\asus_46_specs.html
ASUS Vivobook S14 S3407ca Ly095ws,asus,Intel,Core Ultra 5,225,1.7,16,DDR5,,512,14.0,1920 x 1200,60,Intel,1.4,"70WHrs, 4S1P, 4-cell Li-ion",22990000,https://cellphones.com.vn/laptop-asus-vivobook-s14-s3407ca-ly095ws.html,data/cellphones/raw_htmls\asus_49.html,data/cellphones/detail_htmls\asus_49_specs.html
ASUS Rog Strix G16 G615jhr S5069w,asus,Intel,Core I7,14650,2.2,32,DDR5,,1024,16.0,2560 x 1600,240,NVIDIA,2.65,"90WHrs, 4S1P, 4-cell Li-ion",44170000,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g615jhr-s5069w.html,data/cellphones/raw_htmls\asus_53.html,data/cellphones/detail_htmls\asus_53_specs.html
ASUS Rog Zephyrus G16 Gu605cm Qr078w,asus,Intel,Core Ultra 9,285,2.9,32,LPDDR5X,7467,1024,16.0,2560 x 1600,240,NVIDIA,1.85,"90WHrs, 4S1P, 4-cell Li-ion Sạc lại từ 0-50% trong 30 phút",62990000,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g16-gu605cm-qr078w.html,data/cellphones/raw_htmls\asus_50.html,data/cellphones/detail_htmls\asus_50_specs.html
ASUS Tuf Gaming F16 Fx608jh Rv039w,asus,Intel,Core I5,13450,2.4,16,DDR5,,1024,16.0,1920 x 1200,165,NVIDIA,2.2,"90WHrs, 4S1P, 4-cell Li-ion",33370000,https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx608jh-rv039w.html,data/cellphones/raw_htmls\asus_52.html,data/cellphones/detail_htmls\asus_52_specs.html
ASUS Vivobook S14 S3407va Ly146w,asus,Intel,Core 5,210,2.2,16,DDR5,,512,14.0,1920 x 1200,60,Intel,1.4,"70WHrs, 4S1P, 4-cell Li-ion",19490000,https://cellphones.com.vn/laptop-asus-vivobook-s14-s3407va-ly146w.html,data/cellphones/raw_htmls\asus_51.html,data/cellphones/detail_htmls\asus_51_specs.html
ASUS Zenbook Duo Ux8406ca Pz109ws,asus,Intel,Core Ultra 9,285,2.9,32,LPDDR5X,,1024,14.0,2880 x 1800,120,Intel,1.65,"75WHrs, 4S1P, 4-cell Li-ion",61990000,https://cellphones.com.vn/laptop-asus-zenbook-duo-ux8406ca-pz109ws.html,data/cellphones/raw_htmls\asus_54.html,data/cellphones/detail_htmls\asus_54_specs.html
ASUS Zenbook 14 Um3406ka Pp590ws RYZEN Ai 7,asus,AMD,Ryzen AI 7,350,2.0,32,LPDDR5X,,1024,14.0,2880 x 1800,120,AMD,1.2,"75WHrs, 4S1P, 4-cell Li-ion",31990000,https://cellphones.com.vn/laptop-asus-zenbook-14-um3406ka-pp590ws-ryzen-ai-7.html,data/cellphones/raw_htmls\asus_55.html,data/cellphones/detail_htmls\asus_55_specs.html
ASUS Vivobook S14 M3407ka Sf032ws RYZEN Ai 7,asus,AMD,Ryzen AI 7,350,2.0,32,DDR5,,512,14.0,1920 x 1200,60,AMD,1.4,"70WHrs, 4S1P, 4-cell Li-ion",25990000,https://cellphones.com.vn/laptop-asus-vivobook-s14-m3407ka-sf032ws-ryzen-ai-7.html,data/cellphones/raw_htmls\asus_57.html,data/cellphones/detail_htmls\asus_57_specs.html
ASUS Zenbook 14 Ux3405ca Pz204ws,asus,Intel,Core Ultra 9,285,2.9,32,LPDDR5X,,1024,14.0,2880 x 1800,120,Intel,1.28,"75WHrs, 2S2P, 4-cell Li-ion",38990000,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-pz204ws.html,data/cellphones/raw_htmls\asus_56.html,data/cellphones/detail_htmls\asus_56_specs.html
ASUS Vivobook S14 M3407ka Sf034ws RYZEN Ai 5,asus,AMD,Ryzen AI 5,330,,16,DDR5,,512,14.0,1920 x 1200,60,AMD,1.4,"70WHrs, 4S1P, 4-cell Li-ion",22990000,https://cellphones.com.vn/laptop-asus-vivobook-s14-m3407ka-sf034ws-ryzen-ai-5.html,data/cellphones/raw_htmls\asus_58.html,data/cellphones/detail_htmls\asus_58_specs.html
ASUS Vivobook S 16 S5606ca Ri114ws,asus,Intel,Core Ultra 5,225,1.7,16,LPDDR5X,,512,16.0,2880 x 1800,120,Intel,1.5,"75WHrs, 4S1P, 4-cell Li-ion",28990000,https://cellphones.com.vn/laptop-asus-vivobook-s-16-s5606ca-ri114ws.html,data/cellphones/raw_htmls\asus_59.html,data/cellphones/detail_htmls\asus_59_specs.html
ASUS Tuf Gaming A14 Fa401km Rg010ws RYZEN Ai 7,asus,AMD,Ryzen AI 7,350,2.0,32,LPDDR5X,,1024,14.0,2560 x 1600,165,NVIDIA,1.46,"73WHrs, 4S1P, 4-cell Li-ion Sạc lại từ 0-50% trong 30 phút",45150000,https://cellphones.com.vn/laptop-asus-tuf-gaming-a14-fa401km-rg010ws-ryzen-ai-7.html,data/cellphones/raw_htmls\asus_60.html,data/cellphones/detail_htmls\asus_60_specs.html
ASUS Vivobook S14 S3407ca Ly096ws,asus,Intel,Core Ultra 7,255,2.0,16,DDR5,,512,14.0,1920 x 1200,60,Intel,1.4,"70WHrs, 4S1P, 4-cell Li-ion",25990000,https://cellphones.com.vn/laptop-asus-vivobook-s14-s3407ca-ly096ws.html,data/cellphones/raw_htmls\asus_62.html,data/cellphones/detail_htmls\asus_62_specs.html
ASUS Rog Strix G16 G615jpr S5107w,asus,Intel,Core I7,14650,2.2,32,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.65,"90WHrs, 4S1P, 4-cell Li-ion",51090000,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g615jpr-s5107w.html,data/cellphones/raw_htmls\asus_63.html,data/cellphones/detail_htmls\asus_63_specs.html
ASUS Rog Strix G16 G615lr S5289w,asus,Intel,Core Ultra 7,255,2.4,16,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.65,"90WHrs, 4S1P, 4-cell Li-ion, Sạc từ 0-50% trong 30 phút",57990000,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g615lr-s5289w.html,data/cellphones/raw_htmls\asus_61.html,data/cellphones/detail_htmls\asus_61_specs.html
ASUS Rog Zephyrus G14 Ga403wr Qs156ws,asus,AMD,Ryzen AI 9,370,2.0,32,LPDDR5X,8000,1024,14.0,2880 x 1800,120,NVIDIA,1.57,"73WHrs, 4S1P, 4-cell Li-ion Sạc lại từ 0-50% trong 30 phút",71690000,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g14-ga403wr-qs156ws.html,data/cellphones/raw_htmls\asus_65.html,data/cellphones/detail_htmls\asus_65_specs.html
ASUS Zenbook S 13 Oled Ux5304va Nq125w,asus,Intel,Core I7,1355,1.7,16,LPDDR5,,512,13.3,2880 x 1800,60,Intel,1.0,"63WHrs, 2S2P, 4-cell Li-ion",39990000,https://cellphones.com.vn/laptop-asus-zenbook-s-13-oled-ux5304va-nq125w.html,data/cellphones/raw_htmls\asus_66.html,data/cellphones/detail_htmls\asus_66_specs.html
ASUS Vivobook 14 A1407ca Ly008ws,asus,Intel,Core Ultra 5,225,1.7,16,DDR5,,512,14.0,1920 x 1200,60,Intel,1.46,"42WHrs, 3S1P, 3-cell Li-ion",22490000,https://cellphones.com.vn/laptop-asus-vivobook-14-a1407ca-ly008ws.html,data/cellphones/raw_htmls\asus_64.html,data/cellphones/detail_htmls\asus_64_specs.html
ASUS Rog Zephyrus G16 Gu605cr Qr107w,asus,Intel,Core Ultra 9,285,2.9,32,LPDDR5X,7467,1024,16.0,2560 x 1600,240,NVIDIA,1.95,"90WHrs, 4S1P, 4-cell Li-ion Sạc lại từ 0-50% trong 30 phút",76590000,https://cellphones.com.vn/laptop-asus-rog-zephyrus-g16-gu605cr-qr107w.html,data/cellphones/raw_htmls\asus_67.html,data/cellphones/detail_htmls\asus_67_specs.html
ASUS Tuf Gaming F16 Fx608jpr Rv044w,asus,Intel,Core I7,14650,2.2,16,DDR5,,1024,16.0,1920 x 1200,165,NVIDIA,2.2,"90WHrs, 4S1P, 4-cell Li-ion",45190000,https://cellphones.com.vn/laptop-asus-tuf-gaming-f16-fx608jpr-rv044w.html,data/cellphones/raw_htmls\asus_68.html,data/cellphones/detail_htmls\asus_68_specs.html
ASUS Zenbook 14 Ux3405ca Pz368ws,asus,Intel,Core Ultra 7,255,2.0,16,LPDDR5X,,512,14.0,2880 x 1800,120,Intel,1.28,"75WHrs, 2S2P, 4-cell Li-ion",34990000,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-pz368ws.html,data/cellphones/raw_htmls\asus_72.html,data/cellphones/detail_htmls\asus_72_specs.html
ASUS Vivobook S14 S5406sa Pp168ws,asus,Intel,Core Ultra 5,226,2.1,16,LPDDR5X,,512,14.0,2880 x 1800,120,Intel,1.3,"75WHrs, 4S1P, 4-cell Li-ion",28490000,https://cellphones.com.vn/laptop-asus-vivobook-s14-s5406sa-pp168ws.html,data/cellphones/raw_htmls\asus_69.html,data/cellphones/detail_htmls\asus_69_specs.html
ASUS Vivobook S16 S3607ca Sh082ws,asus,Intel,Core Ultra 5,225,1.7,16,DDR5,,512,16.0,1920 x 1200,60,Intel,1.7,"70WHrs, 4S1P, 4-cell Li-ion",23990000,https://cellphones.com.vn/laptop-asus-vivobook-s16-s3607ca-sh082ws.html,data/cellphones/raw_htmls\asus_70.html,data/cellphones/detail_htmls\asus_70_specs.html
ASUS Vivobook S16 S3607ca Sh083ws,asus,Intel,Core Ultra 7,255,2.0,16,DDR5,,512,16.0,1920 x 1200,60,Intel,1.7,"70WHrs, 4S1P, 4-cell Li-ion",26990000,https://cellphones.com.vn/laptop-asus-vivobook-s16-s3607ca-sh083ws.html,data/cellphones/raw_htmls\asus_71.html,data/cellphones/detail_htmls\asus_71_specs.html
ASUS Tuf Gaming F15 Fx507zc4 Hn074w,asus,Intel,Core I5,12500,2.5,8,DDR4,3200,1024,15.6,1920 x 1080,144,NVIDIA,2.2,"56WHrs, 4S1P, 4-cell Li-ion",25990000,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507zc4-hn074w.html,data/cellphones/raw_htmls\asus_73.html,data/cellphones/detail_htmls\asus_73_specs.html
ASUS Vivobook 15 Oled A1505va Ma468w,asus,Intel,Core I5,13500,2.6,16,DDR4,,512,15.6,2880 x 1620,120,Intel,1.7,"50WHrs, 3S1P, 3-cell Li-ion",20990000,https://cellphones.com.vn/laptop-asus-vivobook-15-oled-a1505va-ma468w.html,data/cellphones/raw_htmls\asus_76.html,data/cellphones/detail_htmls\asus_76_specs.html
ASUS Vivoboook S 14 Oled S5406ma Pp046ws,asus,Intel,Core Ultra 5,125,1.2,16,LPDDR5X,,512,14.0,2880 x 1800,120,Intel,1.3,"75WHrs, 4S1P, 4-cell Li-ion",26990000,https://cellphones.com.vn/laptop-asus-vivoboook-s-14-oled-s5406ma-pp046ws.html,data/cellphones/raw_htmls\asus_77.html,data/cellphones/detail_htmls\asus_77_specs.html
ASUS Rog Strix G16 G614ju N3135w,asus,Intel,Core I5,13450,2.4,16,DDR5,4800,1024,16.0,1920 x 1200,165,NVIDIA,2.5,"90WHrs, 4S1P, 4-cell Li-ion",33990000,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g614ju-n3135w.html,data/cellphones/raw_htmls\asus_75.html,data/cellphones/detail_htmls\asus_75_specs.html
ASUS Vivobook S 15 S5507qa Ma092ws Copilot X Plus,asus,Qualcomm,Snapdragon X Lus,,3.4,16,LPDDR5X,,512,15.6,2880 x 1620,120,Qualcomm,1.42,"70WHrs, 3S1P, 3-cell Li-ion",26990000,https://cellphones.com.vn/laptop-asus-vivobook-s-15-s5507qa-ma092ws-copilot-x-plus.html,data/cellphones/raw_htmls\asus_74.html,data/cellphones/detail_htmls\asus_74_specs.html
ASUS Vivobook 15 Oled A1505va Ma469w,asus,Intel,Core I9,13900,2.6,16,DDR4,,512,15.6,2880 x 1620,120,Intel,1.7,"50WHrs, 3S1P, 3-cell Li-ion",24990000,https://cellphones.com.vn/laptop-asus-vivobook-15-oled-a1505va-ma469w.html,data/cellphones/raw_htmls\asus_78.html,data/cellphones/detail_htmls\asus_78_specs.html
ASUS Vivobook 15 Oled S5507qa Ma090ws,asus,Qualcomm,Snapdragon X Lite,,3.4,32,LPDDR5X,,1024,15.6,2880 x 1620,120,Qualcomm,1.42,"70WHrs, 3S1P, 3-cell Li-ion",34990000,https://cellphones.com.vn/laptop-asus-vivobook-15-oled-s5507qa-ma090ws.html,data/cellphones/raw_htmls\asus_79.html,data/cellphones/detail_htmls\asus_79_specs.html
ASUS Rog Strix G16 G614ju N3480w,asus,Intel,Core I5,13450,2.4,32,DDR5,4800,2048,16.0,1920 x 1200,165,NVIDIA,2.5,"90WHrs, 4S1P, 4-cell Li-ion Sạc lại từ 0-50% trong 30 phút",37990000,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g614ju-n3480w.html,data/cellphones/raw_htmls\asus_80.html,data/cellphones/detail_htmls\asus_80_specs.html
ASUS Vivobook 16 M1607ka Mb091ws RYZEN Ai 7,asus,AMD,Ryzen AI 7,350,2.0,16,DDR5,,512,16.0,1920 x 1200,60,AMD,1.88,"42WHrs, 3S1P, 3-cell Li-ion",22990000,https://cellphones.com.vn/laptop-asus-vivobook-16-m1607ka-mb091ws-ryzen-ai-7.html,data/cellphones/raw_htmls\asus_81.html,data/cellphones/detail_htmls\asus_81_specs.html
ASUS Gaming Vivobook K3605zf Rp634w,asus,Intel,Core I5,12500,2.5,16,DDR4,,512,16.0,1920 x 1200,144,NVIDIA,1.8,"50WHrs, 3S1P, 3-cell Li-ion",20990000,https://cellphones.com.vn/laptop-asus-gaming-vivobook-k3605zf-rp634w.html,data/cellphones/raw_htmls\asus_82.html,data/cellphones/detail_htmls\asus_82_specs.html
ASUS Vivoboook S 14 Oled S5406ma Pp198ws,asus,Intel,Core Ultra 7,155,1.4,16,LPDDR5X,,512,14.0,2880 x 1800,120,Intel,1.3,"75WHrs, 4S1P, 4-cell Li-ion",29990000,https://cellphones.com.vn/laptop-asus-vivoboook-s-14-oled-s5406ma-pp198ws.html,data/cellphones/raw_htmls\asus_83.html,data/cellphones/detail_htmls\asus_83_specs.html
ASUS Tuf Gaming F15 Fx506hf Hn078w,asus,Intel,Core I5,11260,2.9,16,DDR4,3200,1024,15.6,1920 x 1080,144,NVIDIA,2.3,"48WHrs, 3S1P, 3-cell Li-ion",20990000,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx506hf-hn078w.html,data/cellphones/raw_htmls\asus_84.html,data/cellphones/detail_htmls\asus_84_specs.html
ASUS Gaming Vivobook K3605zu Rp296w,asus,Intel,Core I5,12500,2.5,16,DDR4,,512,16.0,1920 x 1200,144,NVIDIA,1.8,"70WHrs, 3S1P, 3-cell Li-ion",28490000,https://cellphones.com.vn/laptop-asus-gaming-vivobook-k3605zu-rp296w.html,data/cellphones/raw_htmls\asus_85.html,data/cellphones/detail_htmls\asus_85_specs.html
ASUS Vivobook S 14 Oled S5406ma Pp136w,asus,Intel,Core Ultra 5,125,1.2,16,LPDDR5X,,1024,14.0,2880 x 1800,120,Intel,1.3,"75WHrs, 4S1P, 4-cell Li-ion",26990000,https://cellphones.com.vn/laptop-asus-vivobook-s-14-oled-s5406ma-pp136w.html,data/cellphones/raw_htmls\asus_86.html,data/cellphones/detail_htmls\asus_86_specs.html
ASUS Vivobook 14 Oled A1405va Km257w,asus,Intel,Core I5,13500,2.6,16,DDR4,,512,14.0,2880 x 1800,90,Intel,1.6,"50WHrs, 3S1P, 3-cell Li-ion",20990000,https://cellphones.com.vn/laptop-asus-vivobook-14-oled-a1405va-km257w.html,data/cellphones/raw_htmls\asus_87.html,data/cellphones/detail_htmls\asus_87_specs.html
ASUS Expertbook B1402cba Nk2669w,asus,Intel,Core I5,1235,1.7,16,DDR4,,512,14.0,1920 x 1080,60,Intel,1.49,"42WHrs, 3S1P, 3-cell Li-ion",19990000,https://cellphones.com.vn/laptop-asus-expertbook-b1402cba-nk2669w.html,data/cellphones/raw_htmls\asus_88.html,data/cellphones/detail_htmls\asus_88_specs.html
ASUS Vivobook 15 X1504za Nj517w,asus,Intel,Core I5,1235,1.3,16,DDR4,,512,15.6,1920 x 1080,60,Intel,1.7,"42WHrs, 3S1P, 3-cell Li-ion",16490000,https://cellphones.com.vn/laptop-asus-vivobook-15-x1504za-nj517w.html,data/cellphones/raw_htmls\asus_89.html,data/cellphones/detail_htmls\asus_89_specs.html
ASUS Vivobook 15 Oled A1505va L1201w,asus,Intel,Core I9,13900,2.6,16,DDR4,,512,15.6,1920 x 1080,60,Intel,1.7,"50WHrs, 3S1P, 3-cell Li-ion",24990000,https://cellphones.com.vn/laptop-asus-vivobook-15-oled-a1505va-l1201w.html,data/cellphones/raw_htmls\asus_92.html,data/cellphones/detail_htmls\asus_92_specs.html
ASUS Tuf Gaming F15 Fx507vv Lp304w,asus,Intel,Core I7,13620,2.4,32,DDR5,4800,1024,15.6,1920 x 1080,144,NVIDIA,2.2,"90WHrs, 4S1P, 4-cell Li-ion",,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vv-lp304w.html,data/cellphones/raw_htmls\asus_90.html,data/cellphones/detail_htmls\asus_90_specs.html
ASUS Vivobook 14 Oled A1405za Km264w,asus,Intel,Core I5,12500,2.5,16,DDR4,,512,14.0,2880 x 1800,90,Intel,1.6,"50WHrs, 3S1P, 3-cell Li-ion",17990000,https://cellphones.com.vn/laptop-asus-vivobook-14-oled-a1405za-km264w.html,data/cellphones/raw_htmls\asus_91.html,data/cellphones/detail_htmls\asus_91_specs.html
ASUS Tuf Gaming A15 Fa507nu Lp140w,asus,AMD,Ryzen5,7535,4.5,16,DDR5,4800,2048,15.6,1920 x 1080,144,NVIDIA,2.2,"90WHrs, 4S1P, 4-cell Li-ion",25990000,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507nu-lp140w.html,data/cellphones/raw_htmls\asus_94.html,data/cellphones/detail_htmls\asus_94_specs.html
ASUS Vivobook 15 X1504za Nj1039w,asus,Intel,Core I7,1255,1.7,16,DDR4,,512,15.6,1920 x 1080,60,Intel,1.7,"42WHrs, 3S1P, 3-cell Li-ion",17990000,https://cellphones.com.vn/laptop-asus-vivobook-15-x1504za-nj1039w.html,data/cellphones/raw_htmls\asus_93.html,data/cellphones/detail_htmls\asus_93_specs.html
ASUS Rog Strix G16 G614jv N4156w,asus,Intel,Core I7,13650,2.6,16,DDR5,4800,2048,16.0,2560x1600,240,NVIDIA,2.5,"90WHrs, 4S1P, 4-cell Li-ion",40990000,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g614jv-n4156w.html,data/cellphones/raw_htmls\asus_97.html,data/cellphones/detail_htmls\asus_97_specs.html
ASUS Vivobook Flip 14 Tp470ea Ec346w,asus,Intel,Core I3,1115,,4,LPDDR4X,3200,512,14.0,1920 x 1080,,Intel,1.5,3 Cells 42WHrs,16590000,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tp470ea-ec346w.html,data/cellphones/raw_htmls\asus_96.html,data/cellphones/detail_htmls\asus_96_specs.html
ASUS Tuf Gaming A15 Fa506nf Hn005w,asus,AMD,Ryzen5,7535,3.3,8,DDR5,4800,512,15.6,1920 x 1080,144,NVIDIA,2.3,"48WHrs, 3S1P, 3-cell Li-ion",19990000,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa506nf-hn005w.html,data/cellphones/raw_htmls\asus_95.html,data/cellphones/detail_htmls\asus_95_specs.html
ASUS Vivobook Pro M3401qa Km025w,asus,AMD,Ryzen7,5800,,8,DDR4,3200,512,14.0,2880 x 1800,90,AMD,1.45,3 Cells 63WHrs,18600000,https://cellphones.com.vn/laptop-asus-vivobook-pro-m3401qa-km025w.html,data/cellphones/raw_htmls\asus_99.html,data/cellphones/detail_htmls\asus_99_specs.html
ASUS Zenbook Duo Ux8406ma Pz307w,asus,Intel,Core Ultra 7,155,1.4,16,LPDDR5X,,512,14.0,2880 x 1800,120,Intel,1.65,"75WHrs, 4S1P, 4-cell Li-ion",49990000,https://cellphones.com.vn/laptop-asus-zenbook-duo-ux8406ma-pz307w.html,data/cellphones/raw_htmls\asus_98.html,data/cellphones/detail_htmls\asus_98_specs.html
ASUS Vivobook Pro M3401qa Km006w,asus,AMD,Ryzen5,5600,,8,DDR4,3200,512,14.0,2880 x 1800,,AMD,1.4,"3-cell Li-ion, 63 Wh",17800000,https://cellphones.com.vn/laptop-asus-vivobook-pro-m3401qa-km006w.html,data/cellphones/raw_htmls\asus_101.html,data/cellphones/detail_htmls\asus_101_specs.html
ASUS Expertbook P1 P1503cva I5se16 63ws,asus,Intel,Core I5,13500,2.6,16,DDR5,,512,15.6,1920 x 1080,60,Intel,1.65,"63WHrs, 3S1P, 3-cell Li-ion",,https://cellphones.com.vn/laptop-asus-expertbook-p1-p1503cva-i5se16-63ws.html,data/cellphones/raw_htmls\asus_100.html,data/cellphones/detail_htmls\asus_100_specs.html
ASUS Expertbook P1 P1403cva I5se16 63ws,asus,Intel,Core I5,13500,2.6,16,DDR5,,512,14.0,1920 x 1080,60,Intel,1.45,"63WHrs, 3S1P, 3-cell Li-ion",,https://cellphones.com.vn/laptop-asus-expertbook-p1-p1403cva-i5se16-63ws.html,data/cellphones/raw_htmls\asus_102.html,data/cellphones/detail_htmls\asus_102_specs.html
ASUS Rog Strix G18 G814jvr N6089w,asus,Intel,Core I9,14900,2.2,32,DDR5,5600,1024,18.0,2560 x 1600,240,NVIDIA,3.0,"90WHrs, 4S1P, 4-cell Li-ion",,https://cellphones.com.vn/laptop-asus-rog-strix-g18-g814jvr-n6089w.html,data/cellphones/raw_htmls\asus_104.html,data/cellphones/detail_htmls\asus_104_specs.html
ASUS Gaming Rog Strix G531gt Al030t,asus,Intel,Core I7,9750,2.6,8,DDR4,,1024,15.6,1920 x 1080,144,NVIDIA,2.4,3 Cell 48WHr,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g531gt-al030t.html,data/cellphones/raw_htmls\asus_103.html,data/cellphones/detail_htmls\asus_103_specs.html
ASUS Expertbook P1 P1503cva I7se16 63ws,asus,Intel,Core I7,13700,2.4,16,DDR5,,512,15.6,1920 x 1080,60,Intel,1.65,"63WHrs, 3S1P, 3-cell Li-ion",,https://cellphones.com.vn/laptop-asus-expertbook-p1-p1503cva-i7se16-63ws.html,data/cellphones/raw_htmls\asus_106.html,data/cellphones/detail_htmls\asus_106_specs.html
ASUS Vivobook 14 X1404va Nk125w,asus,Intel,Core I5,1335,1.3,8,DDR4,3200,256,14.0,1920 x 1080,120,Intel,1.4,"42WHrs, 3-cell Li-ion",,https://cellphones.com.vn/laptop-asus-vivobook-14-x1404va-nk125w.html,data/cellphones/raw_htmls\asus_105.html,data/cellphones/detail_htmls\asus_105_specs.html
ASUS Gaming Rog Strix G512 Ihn281t,asus,Intel,Core I5,10300,,,,,512,15.6,1920 x 1080,144,NVIDIA,2.4,3 cell /48WHrs - 3S1P,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-g512-ihn281t.html,data/cellphones/raw_htmls\asus_107.html,data/cellphones/detail_htmls\asus_107_specs.html
ASUS Tuf Gaming A15 Fa507uv Lp090w,asus,AMD,Ryzen9,8945,4.0,16,DDR5,5600,2048,15.6,1920 x 1080,144,NVIDIA,2.2,"90WHrs, 4S1P, 4-cell Li-ion",,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507uv-lp090w.html,data/cellphones/raw_htmls\asus_108.html,data/cellphones/detail_htmls\asus_108_specs.html
ASUS Expertbook B1 B1502cva Nj0175w,asus,Intel,Core I5,1335,1.3,16,DDR4,,512,15.6,1920 x 1080,60,Intel,1.69,"42WHrs, 3S1P, 3-cell Li-ion",,https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0175w.html,data/cellphones/raw_htmls\asus_109.html,data/cellphones/detail_htmls\asus_109_specs.html
ASUS Expertbook B1402cva Nk0177w,asus,Intel,Core I7,1355,1.7,16,DDR4,,512,14.0,1920 x 1080,60,Intel,1.46,"42WHrs, 3S1P, 3-cell Li-ion",,https://cellphones.com.vn/laptop-asus-expertbook-b1402cva-nk0177w.html,data/cellphones/raw_htmls\asus_112.html,data/cellphones/detail_htmls\asus_112_specs.html
ASUS Expertbook B1 B1502cva Nj0149w,asus,Intel,Core I3,1315,1.2,8,DDR4,,512,15.6,1920 x 1080,60,Intel,1.69,"42WHrs, 3S1P, 3-cell Li-ion",12490000,https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0149w.html,data/cellphones/raw_htmls\asus_111.html,data/cellphones/detail_htmls\asus_111_specs.html
ASUS Expertbook B1 B1402cva Nk0176w,asus,Intel,Core I5,1335,1.3,16,DDR4,,512,14.0,1920 x 1080,60,Intel,1.46,"42WHrs, 3S1P, 3-cell Li-ion",,https://cellphones.com.vn/laptop-asus-expertbook-b1-b1402cva-nk0176w.html,data/cellphones/raw_htmls\asus_110.html,data/cellphones/detail_htmls\asus_110_specs.html
ASUS Rog Strix Scar 18 G834jyr R6199,asus,Intel,Core I9,14900,2.2,64,DDR5,5600,2048,18.0,2560 x 1600,240,NVIDIA,3.1,"90WHrs, 4S1P, 4-cell Li-ion",,https://cellphones.com.vn/laptop-asus-rog-strix-scar-18-g834jyr-r6199.html,data/cellphones/raw_htmls\asus_114.html,data/cellphones/detail_htmls\asus_114_specs.html
ASUS Vivobook S 14 Oled S5406ma Pp161w,asus,Intel,Core Ultra 5,125,1.2,16,LPDDR5X,,1024,14.0,2880 x 1800,120,Intel,1.3,"75WHrs, 4S1P, 4-cell Li-ion",,https://cellphones.com.vn/laptop-asus-vivobook-s-14-oled-s5406ma-pp161w.html,data/cellphones/raw_htmls\asus_113.html,data/cellphones/detail_htmls\asus_113_specs.html
ASUS Tuf Gaming Fx516pm Hn023t,asus,Intel,Core I7,11370,,16,DDR4,,512,15.6,1920 x 1080,144,NVIDIA,2.0,"4-cell Li-ion, 76 Wh",,https://cellphones.com.vn/laptop-asus-tuf-gaming-fx516pm-hn023t.html,data/cellphones/raw_htmls\asus_115.html,data/cellphones/detail_htmls\asus_115_specs.html
ASUS Expertbook B1 B1502cva Nj0148w,asus,Intel,Core I7,1355,1.7,8,DDR4,,512,15.6,1920 x 1080,60,Intel,1.69,"42WHrs, 3S1P, 3-cell Li-ion",,https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0148w.html,data/cellphones/raw_htmls\asus_117.html,data/cellphones/detail_htmls\asus_117_specs.html
