Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),url,saved_path,detail_specs_html_path
HP Omnibook 5 Flip 14 Fp0055tu Bz7q4pa,HP,Intel,Core 7,150,5.4,24.0,LPDDR5,5200,512,14.0,1920 x 1200,,Intel,1.62,"4-cell, 68 Wh",30990000,https://www.anphatpc.com.vn/laptop-hp-omnibook-5-flip-14-fp0055tu-bz7q4pa.html,data/anphat/raw_htmls\hp_29.html,data/anphat/detail_htmls\hp_29_specs.html
HP Omnibook 7 Ai 16 Az0038tu C2cx1pa,HP,Intel,Core 5,210,4.8,24.0,DDR5,5200,512,16.0,1920 x 1200,,Intel,,"4-cell, 70 Wh",27990000,https://www.anphatpc.com.vn/laptop-hp-omnibook-7-ai-16-az0038tu-c2cx1pa.html,data/anphat/raw_htmls\hp_30.html,data/anphat/detail_htmls\hp_30_specs.html
HP Zbook Power G11 Mobile Workstation 9a660av,HP,Intel,Core Ultra 7,155,4.8,32.0,DDR5,5600,1024,16.0,2560 x 1600,,NVIDIA,2.12,6Cell 83WHrs Li-ion,63990000,https://www.anphatpc.com.vn/laptop-hp-zbook-power-g11-mobile-workstation-9a660av.html,data/anphat/raw_htmls\hp_32.html,data/anphat/detail_htmls\hp_32_specs.html
HP Probook 4 G1i 16 Bq5e1pt,HP,Intel,Core Ultra 7,255,5.2,16.0,DDR5,5600,512,16.0,1920 x 1200,,Intel,1.74,"3-cell, 56 Wh",33990000,https://www.anphatpc.com.vn/laptop-hp-probook-4-g1i-16-bq5e1pt.html,data/anphat/raw_htmls\hp_34.html,data/anphat/detail_htmls\hp_34_specs.html
HP Probook 4 G1i 16 Bq5d9pt,HP,Intel,Core Ultra 5,225,4.9,16.0,DDR5,5600,512,16.0,1920 x 1200,,Intel,1.74,"3-cell, 56 Wh",31990000,https://www.anphatpc.com.vn/laptop-hp-probook-4-g1i-16-bq5d9pt.html,data/anphat/raw_htmls\hp_35.html,data/anphat/detail_htmls\hp_35_specs.html
HP Probook 4 G1i 16 Bq5d8pt,HP,Intel,Core Ultra 5,225,4.9,16.0,DDR5,5600,512,16.0,1920 x 1200,,Intel,1.74,"3-cell, 56 Wh",28990000,https://www.anphatpc.com.vn/laptop-hp-probook-4-g1i-16-bq5d8pt.html,data/anphat/raw_htmls\hp_36.html,data/anphat/detail_htmls\hp_36_specs.html
HP Probook 4 G1i 16 Bq5d4pt,HP,Intel,Core Ultra 5,225,4.8,16.0,DDR5,5600,512,16.0,1920 x 1200,,Intel,1.74,"3-cell, 56 Wh",26990000,https://www.anphatpc.com.vn/laptop-hp-probook-4-g1i-16-bq5d4pt.html,data/anphat/raw_htmls\hp_38.html,data/anphat/detail_htmls\hp_38_specs.html
HP Probook 440 G10 9h8u6pt,HP,Intel,Core i5,1335,4.6,16.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,,"3-cell, 51 Wh",22990000,https://www.anphatpc.com.vn/laptop-hp-probook-440-g10-9h8u6pt.html,data/anphat/raw_htmls\hp_39.html,data/anphat/detail_htmls\hp_39_specs.html
HP 14 Ep1179tu C89zspa,HP,Intel,Core 5,120,5.0,16.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.4,"3-cell, 41 Wh Li-ion",18990000,https://www.anphatpc.com.vn/laptop-hp-14-ep1179tu-c89zspa.html,data/anphat/raw_htmls\hp_40.html,data/anphat/detail_htmls\hp_40_specs.html
HP Elitebook 6 G1i 13 Bq9l8pt,HP,Intel,Core Ultra 5,225,4.8,16.0,DDR5,5600,512,13.3,1920 x 1200,,Intel,1.3,3-cell 56Wh,27990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-6-g1i-13-bq9l8pt.html,data/anphat/raw_htmls\hp_41.html,data/anphat/detail_htmls\hp_41_specs.html
HP Pavilion 15 Eg3094tu 8c5l5pa,HP,Intel,Core i5,1335,4.6,8.0,DDR4,3200,512,15.6,1920 x 1080,,Intel,1.74,"3-cell, 41 Wh Li-ion",19990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3094tu-8c5l5pa.html,data/anphat/raw_htmls\hp_43.html,data/anphat/detail_htmls\hp_43_specs.html
HP 250 G10 A06f6pt,HP,Intel,Core i3,1315,4.5,16.0,DDR4,3200,512,15.6,1920 x 1080,,Intel,1.52,3Cell 41WHrs,15990000,https://www.anphatpc.com.vn/laptop-hp-250-g10-a06f6pt.html,data/anphat/raw_htmls\hp_42.html,data/anphat/detail_htmls\hp_42_specs.html
HP Pavilion 15 Eg3095tu 8c5l6pa,HP,Intel,Core i5,1335,4.6,8.0,DDR4,3200,512,15.6,1920 x 1080,,Intel,1.74,"3-cell, 41 Wh Li-ion",19990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3095tu-8c5l6pa.html,data/anphat/raw_htmls\hp_45.html,data/anphat/detail_htmls\hp_45_specs.html
HP Pavilion 15 Eg3099tu 8c5m0pa,HP,Intel,Core i3,1315,4.5,8.0,DDR4,3200,256,15.6,1920 x 1080,,Intel,1.74,"3-cell, 41 Wh Li-ion",15290000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3099tu-8c5m0pa.html,data/anphat/raw_htmls\hp_44.html,data/anphat/detail_htmls\hp_44_specs.html
HP Omnibook 7 Aero 13 Bg1087au Bz7s1pa,HP,AMD,Ryzen AI 5,340,4.8,16.0,LPDDR5X,7500,512,13.3,1920 x 1200,,AMD,,3-cell,28990000,https://www.anphatpc.com.vn/laptop-hp-omnibook-7-aero-13-bg1087au-bz7s1pa.html,data/anphat/raw_htmls\hp_48.html,data/anphat/detail_htmls\hp_48_specs.html
HP Omnibook 5 16 Ag1067au Bz7u5pa,HP,AMD,Ryzen AI 7,350,5.0,16.0,LPDDR5X,7500,512,16.0,1920 x 1200,,AMD,1.79,"3-cell, 59 Wh",28990000,https://www.anphatpc.com.vn/laptop-hp-omnibook-5-16-ag1067au-bz7u5pa.html,data/anphat/raw_htmls\hp_50.html,data/anphat/detail_htmls\hp_50_specs.html
HP Omnibook 5 16 Ag1066au Bz7s9pa,HP,AMD,Ryzen AI 7,350,5.0,16.0,LPDDR5X,7500,512,16.0,1920 x 1200,,AMD,1.79,"3-cell, 59 Wh",29990000,https://www.anphatpc.com.vn/laptop-hp-omnibook-5-16-ag1066au-bz7s9pa.html,data/anphat/raw_htmls\hp_49.html,data/anphat/detail_htmls\hp_49_specs.html
HP Omnibook 5 16 Ag1068au Bz7t0pa,HP,AMD,Ryzen AI 5,340,4.8,16.0,LPDDR5X,7500,512,16.0,1920 x 1200,,AMD,1.79,"3-cell, 59 Wh",26999000,https://www.anphatpc.com.vn/laptop-hp-omnibook-5-16-ag1068au-bz7t0pa.html,data/anphat/raw_htmls\hp_51.html,data/anphat/detail_htmls\hp_51_specs.html
HP Omnibook 5 16 Ag1069au Bz7t1pa,HP,AMD,Ryzen AI 5,340,4.8,16.0,LPDDR5X,7500,512,16.0,1920 x 1200,,AMD,1.79,"3-cell, 59 Wh",25990000,https://www.anphatpc.com.vn/laptop-hp-omnibook-5-16-ag1069au-bz7t1pa.html,data/anphat/raw_htmls\hp_52.html,data/anphat/detail_htmls\hp_52_specs.html
HP Omnibook X Flip 14 Fm0086tu Bz7q0pa,HP,Intel,Core Ultra 5,226,4.5,16.0,LPDDR5X,8533,1024,14.0,1920 x 1200,,Intel,,"3-cell, 59 Wh",32990000,https://www.anphatpc.com.vn/laptop-hp-omnibook-x-flip-14-fm0086tu-bz7q0pa.html,data/anphat/raw_htmls\hp_53.html,data/anphat/detail_htmls\hp_53_specs.html
HP Victus 16 R0224tx 9q975pa,HP,Intel,Core i7,13700,5.0,32.0,DDR5,5200,512,16.1,1920 x 1080,144,NVIDIA,2.31,4Cell 70WHrs,38990000,https://www.anphatpc.com.vn/laptop-hp-victus-16-r0224tx-9q975pa.html,data/anphat/raw_htmls\hp_54.html,data/anphat/detail_htmls\hp_54_specs.html
HP Elitebook 6 G1i 13 Bq9m6pt,HP,Intel,Core Ultra 7,255,5.2,16.0,DDR5,5600,512,13.3,1920 x 1200,,Intel,1.3,3-cell 56Wh,32990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-6-g1i-13-bq9m6pt.html,data/anphat/raw_htmls\hp_59.html,data/anphat/detail_htmls\hp_59_specs.html
HP 15 Fd1045tu 9z2x1pa,HP,Intel,Core 5,120,5.0,16.0,DDR4,3200,512,15.6,1920 x 1080,,Intel,1.59,"3-cell, 41 Wh Li-ion",20990000,https://www.anphatpc.com.vn/laptop-hp-15-fd1045tu-9z2x1pa.html,data/anphat/raw_htmls\hp_58.html,data/anphat/detail_htmls\hp_58_specs.html
HP 15 Fd1039tu 9z2w7pa,HP,Intel,Core 7,150,5.4,16.0,DDR4,3200,512,15.6,1920 x 1080,,Intel,1.59,"3-cell, 41 Wh Li-ion",23990000,https://www.anphatpc.com.vn/laptop-hp-15-fd1039tu-9z2w7pa.html,data/anphat/raw_htmls\hp_60.html,data/anphat/detail_htmls\hp_60_specs.html
HP 14 Ep1011tu 9z2w3pa,HP,Intel,Core 5,120,5.0,16.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,,"3-cell, 41 Wh Li-ion",22990000,https://www.anphatpc.com.vn/laptop-hp-14-ep1011tu-9z2w3pa.html,data/anphat/raw_htmls\hp_62.html,data/anphat/detail_htmls\hp_62_specs.html
HP Omnibook X 14 Fe1010qu B53kbpa,HP,Qualcomm,Snapdragon X Plus,100,3.4,16.0,DDR5,,512,14.0,2240 x 1400,,Qualcomm,,"3-cell, 59 Wh",35990000,https://www.anphatpc.com.vn/laptop-hp-omnibook-x-14-fe1010qu-b53kbpa.html,data/anphat/raw_htmls\hp_63.html,data/anphat/detail_htmls\hp_63_specs.html
HP 14s Ep0112tu 8c5l1pa,HP,Intel,Core i5,1335,4.6,16.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.46,"3-cell, 41 Wh Li-ion",19590000,https://www.anphatpc.com.vn/laptop-hp-14s-ep0112tu-8c5l1pa.html,data/anphat/raw_htmls\hp_64.html,data/anphat/detail_htmls\hp_64_specs.html
HP Elitebook 6 G1i 13 Bq9m3pt,HP,Intel,Core Ultra 5,225,4.8,16.0,DDR5,5600,512,13.3,1920 x 1200,,Intel,1.3,3-cell 56Wh,28990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-6-g1i-13-bq9m3pt.html,data/anphat/raw_htmls\hp_72.html,data/anphat/detail_htmls\hp_72_specs.html
HP Elitebook 640 G10 873g4pa,HP,Intel,Core i5,1335,4.6,16.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.41,"3-cell,51 Wh",25990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-640-g10-873g4pa.html,data/anphat/raw_htmls\hp_73.html,data/anphat/detail_htmls\hp_73_specs.html
HP 14 Ep1009tu 9z2w2pa,HP,Intel,Core 5,120,5.0,16.0,DDR4,3200,1024,14.0,1920 x 1080,,Intel,1.4,"3-cell, 41 Wh Li-ion",20990000,https://www.anphatpc.com.vn/laptop-hp-14-ep1009tu-9z2w2pa.html,data/anphat/raw_htmls\hp_75.html,data/anphat/detail_htmls\hp_75_specs.html
HP Probook 460 G11 A74mqpt,HP,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,16.0,1920 x 1200,,Intel,,"3-cell, 56 Wh Li-ion",26990000,https://www.anphatpc.com.vn/laptop-hp-probook-460-g11-a74mqpt.html,data/anphat/raw_htmls\hp_74.html,data/anphat/detail_htmls\hp_74_specs.html
HP Pavilion X360 14 Ek2017tu 9z2v5pa,HP,Intel,Core 5,120,5.0,16.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.51,"3-cell, 43 Wh Li-ion",26990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-x360-14-ek2017tu-9z2v5pa.html,data/anphat/raw_htmls\hp_77.html,data/anphat/detail_htmls\hp_77_specs.html
HP 15 Fd0235tu 9q970pa,HP,Intel,Core i5,1334,4.6,16.0,DDR4,3200,512,15.6,1920 x 1080,,Intel,1.59,"3-cell, 41 Wh Li-ion",19990000,https://www.anphatpc.com.vn/laptop-hp-15-fd0235tu-9q970pa.html,data/anphat/raw_htmls\hp_78.html,data/anphat/detail_htmls\hp_78_specs.html
HP Envy X360 14 Fa0095au Ay8u5pa,HP,AMD,Ryzen 7,8840,5.1,16.0,LPDDR5,6400,512,14.0,2880 x 1800,120,AMD,,"3-cell, 59 Wh",35990000,https://www.anphatpc.com.vn/laptop-hp-envy-x360-14-fa0095au-ay8u5pa.html,data/anphat/raw_htmls\hp_80.html,data/anphat/detail_htmls\hp_80_specs.html
HP 14 Ep1007tu 9z2w1pa,HP,Intel,Core 7,150,5.4,16.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,,"3-cell, 41 Wh Li-ion",25990000,https://www.anphatpc.com.vn/laptop-hp-14-ep1007tu-9z2w1pa.html,data/anphat/raw_htmls\hp_81.html,data/anphat/detail_htmls\hp_81_specs.html
HP Pavilion 16 Af0055tu Ay8c4pa,HP,Intel,Core Ultra 5,125,4.3,16.0,LPDDR5,6400,512,16.0,1920 x 1200,,Intel,,"3-cell, 59 Wh",24990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-16-af0055tu-ay8c4pa.html,data/anphat/raw_htmls\hp_82.html,data/anphat/detail_htmls\hp_82_specs.html
HP Elitebook 630 G11 A7lm7pt,HP,Intel,Core Ultra 5,125,4.3,16.0,DDR5,5600,512,13.3,1920 x 1200,,Intel,1.31,"3-cell, 56 Wh",26990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g11-a7lm7pt.html,data/anphat/raw_htmls\hp_83.html,data/anphat/detail_htmls\hp_83_specs.html
HP Probook 440 G11 A74b4pt,HP,Intel,Core Ultra 5,125,4.3,8.0,DDR5,5600,512,14.0,1920 x 1200,,Intel,1.39,"3-cell, 56 Wh",23990000,https://www.anphatpc.com.vn/laptop-hp-probook-440-g11-a74b4pt.html,data/anphat/raw_htmls\hp_85.html,data/anphat/detail_htmls\hp_85_specs.html
HP Pavilion 15 Eg3098tu 8c5l9pa,HP,Intel,Core i3,1315,4.5,8.0,DDR4,3200,256,15.6,1920 x 1080,,Intel,1.74,"3-cell, 41 Wh Li-ion",15290000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3098tu-8c5l9pa.html,data/anphat/raw_htmls\hp_84.html,data/anphat/detail_htmls\hp_84_specs.html
HP Elitebook 640 G11 A7lb4pt,HP,Intel,Core Ultra 7,165,4.9,16.0,DDR5,5600,512,14.0,1920 x 1200,,Intel,,"3-cell, 56 Wh",36990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-640-g11-a7lb4pt.html,data/anphat/raw_htmls\hp_88.html,data/anphat/detail_htmls\hp_88_specs.html
HP Elitebook 630 G10 9j0b4pt,HP,Intel,Core i5,1335,4.6,16.0,DDR4,3200,512,13.3,1920 x 1080,,Intel,1.22,"3-cell, 42 Wh",23590000,https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g10-9j0b4pt.html,data/anphat/raw_htmls\hp_90.html,data/anphat/detail_htmls\hp_90_specs.html
HP Elitebook 630 G10 9j0b5pt,HP,Intel,Core i5,1335,4.6,16.0,DDR4,3200,512,13.3,1920 x 1080,,Intel,1.22,"3-cell, 42 Wh",24390000,https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g10-9j0b5pt.html,data/anphat/raw_htmls\hp_89.html,data/anphat/detail_htmls\hp_89_specs.html
HP Pavilion 15 Eg3091tu 8c5l2pa,HP,Intel,Core i7,1355,5.0,16.0,DDR4,3200,512,15.6,1920 x 1080,,Intel,1.74,"3-cell, 41 Wh Li-ion",25990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3091tu-8c5l2pa.html,data/anphat/raw_htmls\hp_91.html,data/anphat/detail_htmls\hp_91_specs.html
HP Omnibook Uf 14 Fh0038tu B2cp4pa,HP,Intel,Core Ultra 9,288,5.1,32.0,LPDDR5X,8533,1024,14.0,2880 x 1800,120,Intel,,"6-cell, 64 Wh",63990000,https://www.anphatpc.com.vn/laptop-hp-omnibook-uf-14-fh0038tu-b2cp4pa.html,data/anphat/raw_htmls\hp_92.html,data/anphat/detail_htmls\hp_92_specs.html
HP Omnibook Uf 14 Fh0040tu B13vhpa,HP,Intel,Core Ultra 7,258,4.8,32.0,LPDDR5X,8533,1024,14.0,2880 x 1800,120,Intel,,"6-cell, 64 Wh",59990000,https://www.anphatpc.com.vn/laptop-hp-omnibook-uf-14-fh0040tu-b13vhpa.html,data/anphat/raw_htmls\hp_93.html,data/anphat/detail_htmls\hp_93_specs.html
HP Pavilion 16 Af0053tu Ay8c2pa,HP,Intel,Core Ultra 7,155,4.8,16.0,LPDDR5,6400,512,16.0,1920 x 1200,,Intel,,"3-cell, 59 Wh",29990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-16-af0053tu-ay8c2pa.html,data/anphat/raw_htmls\hp_94.html,data/anphat/detail_htmls\hp_94_specs.html
HP Elitebook 640 G10 873g2pa,HP,Intel,Core i5,1335,4.6,8.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.41,"3-cell,51 Wh",23490000,https://www.anphatpc.com.vn/laptop-hp-elitebook-640-g10-873g2pa.html,data/anphat/raw_htmls\hp_96.html,data/anphat/detail_htmls\hp_96_specs.html
HP Probook 465 G11 A8xg2pt,HP,AMD,Ryzen 5,7535,4.55,16.0,DDR5,4800,512,16.0,1920 x 1200,,AMD,1.74,"3-cell, 56 Wh",23990000,https://www.anphatpc.com.vn/laptop-hp-probook-465-g11-a8xg2pt.html,data/anphat/raw_htmls\hp_101.html,data/anphat/detail_htmls\hp_101_specs.html
HP Probook 465 G11 A8ws4pt,HP,AMD,Ryzen 7,7735,4.7,16.0,DDR5,4800,512,16.0,1920 x 1200,,AMD,1.74,"3-cell, 56 Wh",25990000,https://www.anphatpc.com.vn/laptop-hp-probook-465-g11-a8ws4pt.html,data/anphat/raw_htmls\hp_102.html,data/anphat/detail_htmls\hp_102_specs.html
HP Elitebook 640 G10 873g3pa,HP,Intel,Core i5,1335,4.6,16.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.41,"3-cell,51 Wh",24490000,https://www.anphatpc.com.vn/laptop-hp-elitebook-640-g10-873g3pa.html,data/anphat/raw_htmls\hp_103.html,data/anphat/detail_htmls\hp_103_specs.html
HP Probook 450 G10 9h8h2pt,HP,Intel,Core i7,1355,5.0,16.0,DDR4,3200,512,15.6,1920 x 1080,,NVIDIA,1.79,"3-cell, 51 Wh",30590000,https://www.anphatpc.com.vn/laptop-hp-probook-450-g10-9h8h2pt.html,data/anphat/raw_htmls\hp_105.html,data/anphat/detail_htmls\hp_105_specs.html
HP Elitebook 640 G10 873h2pa,HP,Intel,Core i7,1355,5.0,16.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.41,"3-cell,51 Wh",28090000,https://www.anphatpc.com.vn/laptop-hp-elitebook-640-g10-873h2pa.html,data/anphat/raw_htmls\hp_104.html,data/anphat/detail_htmls\hp_104_specs.html
HP 240 G10 9h2d8pt,HP,Intel,Core i3,1315,4.5,8.0,DDR4,3200,256,14.0,1920 x 1080,,Intel,1.36,"3-cell, 41 Wh",12990000,https://www.anphatpc.com.vn/laptop-hp-240-g10-9h2d8pt.html,data/anphat/raw_htmls\hp_106.html,data/anphat/detail_htmls\hp_106_specs.html
HP 240 G10 9h2e1pt,HP,Intel,Core i5,1335,4.6,8.0,DDR4,3200,256,14.0,1920 x 1080,,Intel,1.36,"3-cell, 41 Wh",17990000,https://www.anphatpc.com.vn/laptop-hp-240-g10-9h2e1pt.html,data/anphat/raw_htmls\hp_107.html,data/anphat/detail_htmls\hp_107_specs.html
HP Probook 450 G10 9h1n5pt,HP,Intel,Core i5,1335,4.6,16.0,DDR4,3200,512,15.6,1920 x 1080,60,Intel,1.79,"3-cell, 51 Wh",21590000,https://www.anphatpc.com.vn/laptop-hp-probook-450-g10-9h1n5pt.html,data/anphat/raw_htmls\hp_108.html,data/anphat/detail_htmls\hp_108_specs.html
HP Probook 450 G10 9h1n8pt,HP,Intel,Core i5,1335,4.6,8.0,DDR4,3200,512,15.6,1920 x 1080,,NVIDIA,1.79,"3-cell, 51 Wh",26390000,https://www.anphatpc.com.vn/laptop-hp-probook-450-g10-9h1n8pt.html,data/anphat/raw_htmls\hp_109.html,data/anphat/detail_htmls\hp_109_specs.html
HP 240 G10 9h2e4pt,HP,Intel,Core i5,1335,4.6,8.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.36,"3-cell, 41 Wh",19590000,https://www.anphatpc.com.vn/laptop-hp-240-g10-9h2e4pt.html,data/anphat/raw_htmls\hp_110.html,data/anphat/detail_htmls\hp_110_specs.html
HP 240 G10 9h2e5pt,HP,Intel,Core i7,1355,5.0,8.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.47,"3-cell, 41 Wh Li-ion",20990000,https://www.anphatpc.com.vn/laptop-hp-240-g10-9h2e5pt.html,data/anphat/raw_htmls\hp_113.html,data/anphat/detail_htmls\hp_113_specs.html
HP 240 G10 9h2e3pt,HP,Intel,Core i5,1335,4.6,8.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.47,"3-cell, 41 Wh Li-ion",18790000,https://www.anphatpc.com.vn/laptop-hp-240-g10-9h2e3pt.html,data/anphat/raw_htmls\hp_112.html,data/anphat/detail_htmls\hp_112_specs.html
HP Elitebook 630 G10 9j0b6pt,HP,Intel,Core i7,1355,5.0,8.0,DDR4,3200,512,13.3,1920 x 1080,,Intel,1.22,"3-cell, 42 Wh",26790000,https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g10-9j0b6pt.html,data/anphat/raw_htmls\hp_111.html,data/anphat/detail_htmls\hp_111_specs.html
HP 240 G10 9h2e6pt,HP,Intel,Core i7,1355,5.0,16.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.47,"3-cell, 41 Wh Li-ion",21990000,https://www.anphatpc.com.vn/laptop-hp-240-g10-9h2e6pt.html,data/anphat/raw_htmls\hp_114.html,data/anphat/detail_htmls\hp_114_specs.html
HP Zbook Firefly 14 G10 739m5av,HP,Intel,Core i7,1365,5.2,16.0,DDR5,5200,1024,14.0,1920 x 1200,,NVIDIA,1.45,"3 Cell, 51 WHr",50990000,https://www.anphatpc.com.vn/laptop-hp-zbook-firefly-14-g10-739m5av.html,data/anphat/raw_htmls\hp_115.html,data/anphat/detail_htmls\hp_115_specs.html
HP Pavilion 15 Eg3111tu 8u6l8pa,HP,Intel,Core i5,1335,4.6,16.0,DDR4,3200,512,15.6,1920 x 1080,,Intel,1.74,"3-cell, 41 Wh Li-ion",21990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3111tu-8u6l8pa.html,data/anphat/raw_htmls\hp_117.html,data/anphat/detail_htmls\hp_117_specs.html
HP Probook 440 G10 9h8u7pt,HP,Intel,Core i5,1340,4.6,16.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,,"3-cell, 51 Wh",25990000,https://www.anphatpc.com.vn/laptop-hp-probook-440-g10-9h8u7pt.html,data/anphat/raw_htmls\hp_118.html,data/anphat/detail_htmls\hp_118_specs.html
HP Probook 440 G11 A74b9pt,HP,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,14.0,1920 x 1200,,Intel,1.39,"3-cell, 56 Wh",27990000,https://www.anphatpc.com.vn/laptop-hp-probook-440-g11-a74b9pt.html,data/anphat/raw_htmls\hp_116.html,data/anphat/detail_htmls\hp_116_specs.html
HP Elitebook 630 G11 A7lb8pt,HP,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,13.3,1920 x 1200,,Intel,,"3-cell, 56 Wh",31990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g11-a7lb8pt.html,data/anphat/raw_htmls\hp_119.html,data/anphat/detail_htmls\hp_119_specs.html
HP Elitebook 630 G11 A7lc5pt,HP,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,13.3,1920 x 1200,,Intel,,"3-cell, 56 Wh",29990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g11-a7lc5pt.html,data/anphat/raw_htmls\hp_120.html,data/anphat/detail_htmls\hp_120_specs.html
HP Probook 440 G11 A74bhpt,HP,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,14.0,1920 x 1200,,Intel,1.39,"3-cell, 56 Wh",29990000,https://www.anphatpc.com.vn/laptop-hp-probook-440-g11-a74bhpt.html,data/anphat/raw_htmls\hp_123.html,data/anphat/detail_htmls\hp_123_specs.html
HP Probook 440 G11 A74blpa,HP,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,14.0,1920 x 1200,,Intel,1.39,"3-cell, 56 Wh",32490000,https://www.anphatpc.com.vn/laptop-hp-probook-440-g11-a74blpa.html,data/anphat/raw_htmls\hp_122.html,data/anphat/detail_htmls\hp_122_specs.html
HP Elitebook 630 G11 A7ll8pt,HP,Intel,Core Ultra 5,125,4.3,16.0,DDR5,5600,512,13.3,1920 x 1200,,Intel,,"3-cell, 56 Wh",26990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g11-a7ll8pt.html,data/anphat/raw_htmls\hp_121.html,data/anphat/detail_htmls\hp_121_specs.html
HP Elitebook 630 G11 A7lb9pt,HP,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,13.3,1920 x 1200,,Intel,1.31,"3-cell, 56 Wh",33990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g11-a7lb9pt.html,data/anphat/raw_htmls\hp_124.html,data/anphat/detail_htmls\hp_124_specs.html
HP Elitebook 630 G11 A7lc0pt,HP,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,13.3,1920 x 1200,,Intel,1.31,"3-cell, 56 Wh",34990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-630-g11-a7lc0pt.html,data/anphat/raw_htmls\hp_125.html,data/anphat/detail_htmls\hp_125_specs.html
HP 15 Fd1063tu 9z2y1pa,HP,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,15.6,1920 x 1080,,Intel,1.59,"3-cell, 41 Wh Li-ion",21990000,https://www.anphatpc.com.vn/laptop-hp-15-fd1063tu-9z2y1pa.html,data/anphat/raw_htmls\hp_128.html,data/anphat/detail_htmls\hp_128_specs.html
HP Probook 460 G11 A74c0pt,HP,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,16.0,1920 x 1200,,Intel,,"3-cell, 56 Wh Li-ion",28990000,https://www.anphatpc.com.vn/laptop-hp-probook-460-g11-a74c0pt.html,data/anphat/raw_htmls\hp_126.html,data/anphat/detail_htmls\hp_126_specs.html
HP Probook 460 G11 A74bxpt,HP,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,16.0,1920 x 1200,,Intel,,"3-cell, 56 Wh Li-ion",24990000,https://www.anphatpc.com.vn/laptop-hp-probook-460-g11-a74bxpt.html,data/anphat/raw_htmls\hp_127.html,data/anphat/detail_htmls\hp_127_specs.html
HP Elitebook X360 830 G11 A7rc0pt,HP,Intel,Core Ultra 7,165,4.9,16.0,LPDDR5X,7500,512,13.3,1920 x 1200,,Intel,,"3-cell, 56 Wh",55990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-x360-830-g11-a7rc0pt.html,data/anphat/raw_htmls\hp_129.html,data/anphat/detail_htmls\hp_129_specs.html
